_id,Date,Agegroup,At least one dose_cumulative,Second_dose_cumulative,fully_vaccinated_cumulative,third_dose_cumulative,Total population,Percent_at_least_one_dose,Percent_fully_vaccinated,Percent_3doses
1,2020-12-16T00:00:00,12-17yrs,0,0,0,0,961857,.0000,.0000,.0000
2,2020-12-16T00:00:00,18-29yrs,27,0,0,0,2454802,.0000,.0000,.0000
3,2020-12-16T00:00:00,30-39yrs,81,0,0,0,2077137,.0000,.0000,.0000
4,2020-12-16T00:00:00,40-49yrs,93,0,0,0,1855340,.0001,.0000,.0000
5,2020-12-16T00:00:00,50-59yrs,141,0,0,0,2019276,.0001,.0000,.0000
6,2020-12-16T00:00:00,60-69yrs,94,0,0,0,1813493,.0001,.0000,.0000
7,2020-12-16T00:00:00,70-79yrs,23,0,0,0,1181151,.0000,.0000,.0000
8,2020-12-16T00:00:00,80+,7,0,0,0,674976,.0000,.0000,.0000
9,2020-12-16T00:00:00,Adults_18plus,466,0,0,0,12076175,.0000,.0000,.0000
10,2020-12-16T00:00:00,Ontario_12plus,466,0,0,0,13038032,.0000,.0000,.0000
11,2020-12-16T00:00:00,Undisclosed_or_missing,0,0,0,0,0,.0000,.0000,.0000
12,2020-12-17T00:00:00,12-17yrs,0,0,0,0,961857,.0000,.0000,.0000
13,2020-12-17T00:00:00,18-29yrs,89,0,0,0,2454802,.0000,.0000,.0000
14,2020-12-17T00:00:00,30-39yrs,218,0,0,0,2077137,.0001,.0000,.0000
15,2020-12-17T00:00:00,40-49yrs,273,0,0,0,1855340,.0001,.0000,.0000
16,2020-12-17T00:00:00,50-59yrs,324,0,0,0,2019276,.0002,.0000,.0000
17,2020-12-17T00:00:00,60-69yrs,238,0,0,0,1813493,.0001,.0000,.0000
18,2020-12-17T00:00:00,70-79yrs,50,0,0,0,1181151,.0000,.0000,.0000
19,2020-12-17T00:00:00,80+,7,0,0,0,674976,.0000,.0000,.0000
20,2020-12-17T00:00:00,Adults_18plus,1199,0,0,0,12076175,.0001,.0000,.0000
21,2020-12-17T00:00:00,Ontario_12plus,1199,0,0,0,13038032,.0001,.0000,.0000
22,2020-12-17T00:00:00,Undisclosed_or_missing,1,0,0,0,0,.0000,.0000,.0000
23,2020-12-18T00:00:00,12-17yrs,0,0,0,0,961857,.0000,.0000,.0000
24,2020-12-18T00:00:00,18-29yrs,177,0,0,0,2454802,.0001,.0000,.0000
25,2020-12-18T00:00:00,30-39yrs,414,0,0,0,2077137,.0002,.0000,.0000
26,2020-12-18T00:00:00,40-49yrs,505,0,0,0,1855340,.0003,.0000,.0000
27,2020-12-18T00:00:00,50-59yrs,601,0,0,0,2019276,.0003,.0000,.0000
28,2020-12-18T00:00:00,60-69yrs,462,0,0,0,1813493,.0003,.0000,.0000
29,2020-12-18T00:00:00,70-79yrs,80,0,0,0,1181151,.0001,.0000,.0000
30,2020-12-18T00:00:00,80+,11,0,0,0,674976,.0000,.0000,.0000
31,2020-12-18T00:00:00,Adults_18plus,2250,0,0,0,12076175,.0002,.0000,.0000
32,2020-12-18T00:00:00,Ontario_12plus,2250,0,0,0,13038032,.0002,.0000,.0000
33,2020-12-18T00:00:00,Undisclosed_or_missing,1,0,0,0,0,.0000,.0000,.0000
34,2020-12-19T00:00:00,12-17yrs,1,0,0,0,961857,.0000,.0000,.0000
35,2020-12-19T00:00:00,18-29yrs,241,0,0,0,2454802,.0001,.0000,.0000
36,2020-12-19T00:00:00,30-39yrs,629,0,0,0,2077137,.0003,.0000,.0000
37,2020-12-19T00:00:00,40-49yrs,726,0,0,0,1855340,.0004,.0000,.0000
38,2020-12-19T00:00:00,50-59yrs,932,0,0,0,2019276,.0005,.0000,.0000
39,2020-12-19T00:00:00,60-69yrs,700,0,0,0,1813493,.0004,.0000,.0000
40,2020-12-19T00:00:00,70-79yrs,125,0,0,0,1181151,.0001,.0000,.0000
41,2020-12-19T00:00:00,80+,15,0,0,0,674976,.0000,.0000,.0000
42,2020-12-19T00:00:00,Adults_18plus,3368,0,0,0,12076175,.0003,.0000,.0000
43,2020-12-19T00:00:00,Ontario_12plus,3369,0,0,0,13038032,.0003,.0000,.0000
44,2020-12-19T00:00:00,Undisclosed_or_missing,1,0,0,0,0,.0000,.0000,.0000
45,2020-12-20T00:00:00,12-17yrs,1,0,0,0,961857,.0000,.0000,.0000
46,2020-12-20T00:00:00,18-29yrs,246,0,0,0,2454802,.0001,.0000,.0000
47,2020-12-20T00:00:00,30-39yrs,657,0,0,0,2077137,.0003,.0000,.0000
48,2020-12-20T00:00:00,40-49yrs,736,0,0,0,1855340,.0004,.0000,.0000
49,2020-12-20T00:00:00,50-59yrs,941,0,0,0,2019276,.0005,.0000,.0000
50,2020-12-20T00:00:00,60-69yrs,704,0,0,0,1813493,.0004,.0000,.0000
51,2020-12-20T00:00:00,70-79yrs,125,0,0,0,1181151,.0001,.0000,.0000
52,2020-12-20T00:00:00,80+,17,0,0,0,674976,.0000,.0000,.0000
53,2020-12-20T00:00:00,Adults_18plus,3426,0,0,0,12076175,.0003,.0000,.0000
54,2020-12-20T00:00:00,Ontario_12plus,3427,0,0,0,13038032,.0003,.0000,.0000
55,2020-12-20T00:00:00,Undisclosed_or_missing,1,0,0,0,0,.0000,.0000,.0000
56,2020-12-21T00:00:00,12-17yrs,2,0,0,0,961857,.0000,.0000,.0000
57,2020-12-21T00:00:00,18-29yrs,254,0,0,0,2454802,.0001,.0000,.0000
58,2020-12-21T00:00:00,30-39yrs,690,0,0,0,2077137,.0003,.0000,.0000
59,2020-12-21T00:00:00,40-49yrs,752,0,0,0,1855340,.0004,.0000,.0000
60,2020-12-21T00:00:00,50-59yrs,958,0,0,0,2019276,.0005,.0000,.0000
61,2020-12-21T00:00:00,60-69yrs,709,0,0,0,1813493,.0004,.0000,.0000
62,2020-12-21T00:00:00,70-79yrs,127,0,0,0,1181151,.0001,.0000,.0000
63,2020-12-21T00:00:00,80+,17,0,0,0,674976,.0000,.0000,.0000
64,2020-12-21T00:00:00,Adults_18plus,3507,0,0,0,12076175,.0003,.0000,.0000
65,2020-12-21T00:00:00,Ontario_12plus,3509,0,0,0,13038032,.0003,.0000,.0000
66,2020-12-21T00:00:00,Undisclosed_or_missing,1,0,0,0,0,.0000,.0000,.0000
67,2020-12-22T00:00:00,12-17yrs,2,0,0,0,961857,.0000,.0000,.0000
68,2020-12-22T00:00:00,18-29yrs,342,0,0,0,2454802,.0001,.0000,.0000
69,2020-12-22T00:00:00,30-39yrs,871,0,0,0,2077137,.0004,.0000,.0000
70,2020-12-22T00:00:00,40-49yrs,900,0,0,0,1855340,.0005,.0000,.0000
71,2020-12-22T00:00:00,50-59yrs,1180,0,0,0,2019276,.0006,.0000,.0000
72,2020-12-22T00:00:00,60-69yrs,872,0,0,0,1813493,.0005,.0000,.0000
73,2020-12-22T00:00:00,70-79yrs,160,0,0,0,1181151,.0001,.0000,.0000
74,2020-12-22T00:00:00,80+,18,0,0,0,674976,.0000,.0000,.0000
75,2020-12-22T00:00:00,Adults_18plus,4343,0,0,0,12076175,.0004,.0000,.0000
76,2020-12-22T00:00:00,Ontario_12plus,4345,0,0,0,13038032,.0003,.0000,.0000
77,2020-12-22T00:00:00,Undisclosed_or_missing,1,0,0,0,0,.0000,.0000,.0000
78,2020-12-23T00:00:00,12-17yrs,2,0,0,0,961857,.0000,.0000,.0000
79,2020-12-23T00:00:00,18-29yrs,547,0,0,0,2454802,.0002,.0000,.0000
80,2020-12-23T00:00:00,30-39yrs,1345,0,0,0,2077137,.0006,.0000,.0000
81,2020-12-23T00:00:00,40-49yrs,1373,0,0,0,1855340,.0007,.0000,.0000
82,2020-12-23T00:00:00,50-59yrs,1788,0,0,0,2019276,.0009,.0000,.0000
83,2020-12-23T00:00:00,60-69yrs,1373,0,0,0,1813493,.0008,.0000,.0000
84,2020-12-23T00:00:00,70-79yrs,252,0,0,0,1181151,.0002,.0000,.0000
85,2020-12-23T00:00:00,80+,139,0,0,0,674976,.0002,.0000,.0000
86,2020-12-23T00:00:00,Adults_18plus,6817,0,0,0,12076175,.0006,.0000,.0000
87,2020-12-23T00:00:00,Ontario_12plus,6819,0,0,0,13038032,.0005,.0000,.0000
88,2020-12-23T00:00:00,Undisclosed_or_missing,1,0,0,0,0,.0000,.0000,.0000
89,2020-12-24T00:00:00,12-17yrs,2,0,0,0,961857,.0000,.0000,.0000
90,2020-12-24T00:00:00,18-29yrs,865,0,0,0,2454802,.0004,.0000,.0000
91,2020-12-24T00:00:00,30-39yrs,2047,0,0,0,2077137,.0010,.0000,.0000
92,2020-12-24T00:00:00,40-49yrs,2076,0,0,0,1855340,.0011,.0000,.0000
93,2020-12-24T00:00:00,50-59yrs,2734,0,0,0,2019276,.0014,.0000,.0000
94,2020-12-24T00:00:00,60-69yrs,2120,0,0,0,1813493,.0012,.0000,.0000
95,2020-12-24T00:00:00,70-79yrs,469,0,0,0,1181151,.0004,.0000,.0000
96,2020-12-24T00:00:00,80+,302,0,0,0,674976,.0004,.0000,.0000
97,2020-12-24T00:00:00,Adults_18plus,10613,0,0,0,12076175,.0009,.0000,.0000
98,2020-12-24T00:00:00,Ontario_12plus,10615,0,0,0,13038032,.0008,.0000,.0000
99,2020-12-24T00:00:00,Undisclosed_or_missing,1,0,0,0,0,.0000,.0000,.0000
100,2020-12-25T00:00:00,12-17yrs,2,0,0,0,961857,.0000,.0000,.0000
101,2020-12-25T00:00:00,18-29yrs,1000,0,0,0,2454802,.0004,.0000,.0000
102,2020-12-25T00:00:00,30-39yrs,2389,0,0,0,2077137,.0012,.0000,.0000
103,2020-12-25T00:00:00,40-49yrs,2513,0,0,0,1855340,.0014,.0000,.0000
104,2020-12-25T00:00:00,50-59yrs,3231,0,0,0,2019276,.0016,.0000,.0000
105,2020-12-25T00:00:00,60-69yrs,2505,0,0,0,1813493,.0014,.0000,.0000
106,2020-12-25T00:00:00,70-79yrs,561,0,0,0,1181151,.0005,.0000,.0000
107,2020-12-25T00:00:00,80+,355,0,0,0,674976,.0005,.0000,.0000
108,2020-12-25T00:00:00,Adults_18plus,12554,0,0,0,12076175,.0010,.0000,.0000
109,2020-12-25T00:00:00,Ontario_12plus,12556,0,0,0,13038032,.0010,.0000,.0000
110,2020-12-25T00:00:00,Undisclosed_or_missing,1,0,0,0,0,.0000,.0000,.0000
111,2020-12-26T00:00:00,12-17yrs,2,0,0,0,961857,.0000,.0000,.0000
112,2020-12-26T00:00:00,18-29yrs,1006,0,0,0,2454802,.0004,.0000,.0000
113,2020-12-26T00:00:00,30-39yrs,2392,0,0,0,2077137,.0012,.0000,.0000
114,2020-12-26T00:00:00,40-49yrs,2516,0,0,0,1855340,.0014,.0000,.0000
115,2020-12-26T00:00:00,50-59yrs,3236,0,0,0,2019276,.0016,.0000,.0000
116,2020-12-26T00:00:00,60-69yrs,2509,0,0,0,1813493,.0014,.0000,.0000
117,2020-12-26T00:00:00,70-79yrs,563,0,0,0,1181151,.0005,.0000,.0000
118,2020-12-26T00:00:00,80+,356,0,0,0,674976,.0005,.0000,.0000
119,2020-12-26T00:00:00,Adults_18plus,12578,0,0,0,12076175,.0010,.0000,.0000
120,2020-12-26T00:00:00,Ontario_12plus,12580,0,0,0,13038032,.0010,.0000,.0000
121,2020-12-26T00:00:00,Undisclosed_or_missing,1,0,0,0,0,.0000,.0000,.0000
122,2020-12-27T00:00:00,12-17yrs,2,0,0,0,961857,.0000,.0000,.0000
123,2020-12-27T00:00:00,18-29yrs,1021,0,0,0,2454802,.0004,.0000,.0000
124,2020-12-27T00:00:00,30-39yrs,2417,0,0,0,2077137,.0012,.0000,.0000
125,2020-12-27T00:00:00,40-49yrs,2532,0,0,0,1855340,.0014,.0000,.0000
126,2020-12-27T00:00:00,50-59yrs,3249,0,0,0,2019276,.0016,.0000,.0000
127,2020-12-27T00:00:00,60-69yrs,2517,0,0,0,1813493,.0014,.0000,.0000
128,2020-12-27T00:00:00,70-79yrs,563,0,0,0,1181151,.0005,.0000,.0000
129,2020-12-27T00:00:00,80+,356,0,0,0,674976,.0005,.0000,.0000
130,2020-12-27T00:00:00,Adults_18plus,12655,0,0,0,12076175,.0010,.0000,.0000
131,2020-12-27T00:00:00,Ontario_12plus,12657,0,0,0,13038032,.0010,.0000,.0000
132,2020-12-27T00:00:00,Undisclosed_or_missing,1,0,0,0,0,.0000,.0000,.0000
133,2020-12-28T00:00:00,12-17yrs,2,0,0,0,961857,.0000,.0000,.0000
134,2020-12-28T00:00:00,18-29yrs,1046,0,0,0,2454802,.0004,.0000,.0000
135,2020-12-28T00:00:00,30-39yrs,2468,0,0,0,2077137,.0012,.0000,.0000
136,2020-12-28T00:00:00,40-49yrs,2575,0,0,0,1855340,.0014,.0000,.0000
137,2020-12-28T00:00:00,50-59yrs,3294,0,0,0,2019276,.0016,.0000,.0000
138,2020-12-28T00:00:00,60-69yrs,2571,0,0,0,1813493,.0014,.0000,.0000
139,2020-12-28T00:00:00,70-79yrs,587,0,0,0,1181151,.0005,.0000,.0000
140,2020-12-28T00:00:00,80+,370,0,0,0,674976,.0005,.0000,.0000
141,2020-12-28T00:00:00,Adults_18plus,12911,0,0,0,12076175,.0011,.0000,.0000
142,2020-12-28T00:00:00,Ontario_12plus,12913,0,0,0,13038032,.0010,.0000,.0000
143,2020-12-28T00:00:00,Undisclosed_or_missing,1,0,0,0,0,.0000,.0000,.0000
144,2020-12-29T00:00:00,12-17yrs,2,0,0,0,961857,.0000,.0000,.0000
145,2020-12-29T00:00:00,18-29yrs,1200,0,0,0,2454802,.0005,.0000,.0000
146,2020-12-29T00:00:00,30-39yrs,2882,0,0,0,2077137,.0014,.0000,.0000
147,2020-12-29T00:00:00,40-49yrs,3089,0,0,0,1855340,.0017,.0000,.0000
148,2020-12-29T00:00:00,50-59yrs,3927,0,0,0,2019276,.0019,.0000,.0000
149,2020-12-29T00:00:00,60-69yrs,3162,0,0,0,1813493,.0017,.0000,.0000
150,2020-12-29T00:00:00,70-79yrs,720,0,0,0,1181151,.0006,.0000,.0000
151,2020-12-29T00:00:00,80+,390,0,0,0,674976,.0006,.0000,.0000
152,2020-12-29T00:00:00,Adults_18plus,15370,0,0,0,12076175,.0013,.0000,.0000
153,2020-12-29T00:00:00,Ontario_12plus,15372,0,0,0,13038032,.0012,.0000,.0000
154,2020-12-29T00:00:00,Undisclosed_or_missing,1,0,0,0,0,.0000,.0000,.0000
155,2020-12-30T00:00:00,12-17yrs,2,0,0,0,961857,.0000,.0000,.0000
156,2020-12-30T00:00:00,18-29yrs,1576,0,0,0,2454802,.0006,.0000,.0000
157,2020-12-30T00:00:00,30-39yrs,3740,0,0,0,2077137,.0018,.0000,.0000
158,2020-12-30T00:00:00,40-49yrs,4071,0,0,0,1855340,.0022,.0000,.0000
159,2020-12-30T00:00:00,50-59yrs,5043,0,0,0,2019276,.0025,.0000,.0000
160,2020-12-30T00:00:00,60-69yrs,4253,0,0,0,1813493,.0023,.0000,.0000
161,2020-12-30T00:00:00,70-79yrs,1029,0,0,0,1181151,.0009,.0000,.0000
162,2020-12-30T00:00:00,80+,506,0,0,0,674976,.0007,.0000,.0000
163,2020-12-30T00:00:00,Adults_18plus,20218,0,0,0,12076175,.0017,.0000,.0000
164,2020-12-30T00:00:00,Ontario_12plus,20220,0,0,0,13038032,.0016,.0000,.0000
165,2020-12-30T00:00:00,Undisclosed_or_missing,1,0,0,0,0,.0000,.0000,.0000
166,2020-12-31T00:00:00,12-17yrs,2,0,0,0,961857,.0000,.0000,.0000
167,2020-12-31T00:00:00,18-29yrs,2091,0,0,0,2454802,.0009,.0000,.0000
168,2020-12-31T00:00:00,30-39yrs,4861,0,0,0,2077137,.0023,.0000,.0000
169,2020-12-31T00:00:00,40-49yrs,5202,0,0,0,1855340,.0028,.0000,.0000
170,2020-12-31T00:00:00,50-59yrs,6384,0,0,0,2019276,.0032,.0000,.0000
171,2020-12-31T00:00:00,60-69yrs,5484,0,0,0,1813493,.0030,.0000,.0000
172,2020-12-31T00:00:00,70-79yrs,1330,0,0,0,1181151,.0011,.0000,.0000
173,2020-12-31T00:00:00,80+,613,0,0,0,674976,.0009,.0000,.0000
174,2020-12-31T00:00:00,Adults_18plus,25965,0,0,0,12076175,.0022,.0000,.0000
175,2020-12-31T00:00:00,Ontario_12plus,25967,0,0,0,13038032,.0020,.0000,.0000
176,2020-12-31T00:00:00,Undisclosed_or_missing,4,0,0,0,0,.0000,.0000,.0000
177,2021-01-01T00:00:00,12-17yrs,2,0,0,0,961857,.0000,.0000,.0000
178,2021-01-01T00:00:00,18-29yrs,2590,0,0,0,2454802,.0011,.0000,.0000
179,2021-01-01T00:00:00,30-39yrs,5996,0,0,0,2077137,.0029,.0000,.0000
180,2021-01-01T00:00:00,40-49yrs,6347,0,0,0,1855340,.0034,.0000,.0000
181,2021-01-01T00:00:00,50-59yrs,7720,0,0,0,2019276,.0038,.0000,.0000
182,2021-01-01T00:00:00,60-69yrs,6632,0,0,0,1813493,.0037,.0000,.0000
183,2021-01-01T00:00:00,70-79yrs,1717,0,0,0,1181151,.0015,.0000,.0000
184,2021-01-01T00:00:00,80+,1208,0,0,0,674976,.0018,.0000,.0000
185,2021-01-01T00:00:00,Adults_18plus,32210,0,0,0,12076175,.0027,.0000,.0000
186,2021-01-01T00:00:00,Ontario_12plus,32212,0,0,0,13038032,.0025,.0000,.0000
187,2021-01-01T00:00:00,Undisclosed_or_missing,5,0,0,0,0,.0000,.0000,.0000
188,2021-01-02T00:00:00,12-17yrs,3,0,0,0,961857,.0000,.0000,.0000
189,2021-01-02T00:00:00,18-29yrs,2967,0,0,0,2454802,.0012,.0000,.0000
190,2021-01-02T00:00:00,30-39yrs,7002,0,0,0,2077137,.0034,.0000,.0000
191,2021-01-02T00:00:00,40-49yrs,7363,0,0,0,1855340,.0040,.0000,.0000
192,2021-01-02T00:00:00,50-59yrs,8664,0,0,0,2019276,.0043,.0000,.0000
193,2021-01-02T00:00:00,60-69yrs,7404,0,0,0,1813493,.0041,.0000,.0000
194,2021-01-02T00:00:00,70-79yrs,1957,0,0,0,1181151,.0017,.0000,.0000
195,2021-01-02T00:00:00,80+,1406,0,0,0,674976,.0021,.0000,.0000
196,2021-01-02T00:00:00,Adults_18plus,36763,0,0,0,12076175,.0030,.0000,.0000
197,2021-01-02T00:00:00,Ontario_12plus,36766,0,0,0,13038032,.0028,.0000,.0000
198,2021-01-02T00:00:00,Undisclosed_or_missing,5,0,0,0,0,.0000,.0000,.0000
199,2021-01-03T00:00:00,12-17yrs,3,0,0,0,961857,.0000,.0000,.0000
200,2021-01-03T00:00:00,18-29yrs,3412,0,0,0,2454802,.0014,.0000,.0000
201,2021-01-03T00:00:00,30-39yrs,8007,0,0,0,2077137,.0039,.0000,.0000
202,2021-01-03T00:00:00,40-49yrs,8346,0,0,0,1855340,.0045,.0000,.0000
203,2021-01-03T00:00:00,50-59yrs,9683,0,0,0,2019276,.0048,.0000,.0000
204,2021-01-03T00:00:00,60-69yrs,8262,0,0,0,1813493,.0046,.0000,.0000
205,2021-01-03T00:00:00,70-79yrs,2258,0,0,0,1181151,.0019,.0000,.0000
206,2021-01-03T00:00:00,80+,2185,0,0,0,674976,.0032,.0000,.0000
207,2021-01-03T00:00:00,Adults_18plus,42153,0,0,0,12076175,.0035,.0000,.0000
208,2021-01-03T00:00:00,Ontario_12plus,42156,0,0,0,13038032,.0032,.0000,.0000
209,2021-01-03T00:00:00,Undisclosed_or_missing,5,0,0,0,0,.0000,.0000,.0000
210,2021-01-04T00:00:00,12-17yrs,3,0,0,0,961857,.0000,.0000,.0000
211,2021-01-04T00:00:00,18-29yrs,4019,0,0,0,2454802,.0016,.0000,.0000
212,2021-01-04T00:00:00,30-39yrs,9195,0,0,0,2077137,.0044,.0000,.0000
213,2021-01-04T00:00:00,40-49yrs,9514,0,0,0,1855340,.0051,.0000,.0000
214,2021-01-04T00:00:00,50-59yrs,10871,0,0,0,2019276,.0054,.0000,.0000
215,2021-01-04T00:00:00,60-69yrs,9264,0,0,0,1813493,.0051,.0000,.0000
216,2021-01-04T00:00:00,70-79yrs,2624,0,0,0,1181151,.0022,.0000,.0000
217,2021-01-04T00:00:00,80+,2660,0,0,0,674976,.0039,.0000,.0000
218,2021-01-04T00:00:00,Adults_18plus,48147,0,0,0,12076175,.0040,.0000,.0000
219,2021-01-04T00:00:00,Ontario_12plus,48150,0,0,0,13038032,.0037,.0000,.0000
220,2021-01-04T00:00:00,Undisclosed_or_missing,5,0,0,0,0,.0000,.0000,.0000
221,2021-01-05T00:00:00,12-17yrs,5,0,0,0,961857,.0000,.0000,.0000
222,2021-01-05T00:00:00,18-29yrs,4802,0,0,0,2454802,.0020,.0000,.0000
223,2021-01-05T00:00:00,30-39yrs,11112,0,0,0,2077137,.0053,.0000,.0000
224,2021-01-05T00:00:00,40-49yrs,11449,0,0,0,1855340,.0062,.0000,.0000
225,2021-01-05T00:00:00,50-59yrs,12941,0,0,0,2019276,.0064,.0000,.0000
226,2021-01-05T00:00:00,60-69yrs,10972,0,0,0,1813493,.0061,.0000,.0000
227,2021-01-05T00:00:00,70-79yrs,3132,0,0,0,1181151,.0027,.0000,.0000
228,2021-01-05T00:00:00,80+,3403,0,0,0,674976,.0050,.0000,.0000
229,2021-01-05T00:00:00,Adults_18plus,57811,0,0,0,12076175,.0048,.0000,.0000
230,2021-01-05T00:00:00,Ontario_12plus,57816,0,0,0,13038032,.0044,.0000,.0000
231,2021-01-05T00:00:00,Undisclosed_or_missing,5,0,0,0,0,.0000,.0000,.0000
232,2021-01-06T00:00:00,12-17yrs,6,0,0,0,961857,.0000,.0000,.0000
233,2021-01-06T00:00:00,18-29yrs,5693,30,0,0,2454802,.0023,.0000,.0000
234,2021-01-06T00:00:00,30-39yrs,13381,89,0,0,2077137,.0064,.0000,.0000
235,2021-01-06T00:00:00,40-49yrs,13739,100,0,0,1855340,.0074,.0001,.0000
236,2021-01-06T00:00:00,50-59yrs,15353,139,0,0,2019276,.0076,.0001,.0000
237,2021-01-06T00:00:00,60-69yrs,13004,102,0,0,1813493,.0072,.0001,.0000
238,2021-01-06T00:00:00,70-79yrs,3966,21,0,0,1181151,.0034,.0000,.0000
239,2021-01-06T00:00:00,80+,5007,1,0,0,674976,.0074,.0000,.0000
240,2021-01-06T00:00:00,Adults_18plus,70143,482,0,0,12076175,.0058,.0000,.0000
241,2021-01-06T00:00:00,Ontario_12plus,70149,482,0,0,13038032,.0054,.0000,.0000
242,2021-01-06T00:00:00,Undisclosed_or_missing,6,0,0,0,0,.0000,.0000,.0000
243,2021-01-07T00:00:00,12-17yrs,6,0,0,0,961857,.0000,.0000,.0000
244,2021-01-07T00:00:00,18-29yrs,6751,82,0,0,2454802,.0028,.0000,.0000
245,2021-01-07T00:00:00,30-39yrs,16077,222,0,0,2077137,.0077,.0001,.0000
246,2021-01-07T00:00:00,40-49yrs,16122,265,0,0,1855340,.0087,.0001,.0000
247,2021-01-07T00:00:00,50-59yrs,18119,324,0,0,2019276,.0090,.0002,.0000
248,2021-01-07T00:00:00,60-69yrs,15254,240,0,0,1813493,.0084,.0001,.0000
249,2021-01-07T00:00:00,70-79yrs,5079,48,0,0,1181151,.0043,.0000,.0000
250,2021-01-07T00:00:00,80+,8255,1,0,0,674976,.0122,.0000,.0000
251,2021-01-07T00:00:00,Adults_18plus,85657,1182,0,0,12076175,.0071,.0001,.0000
252,2021-01-07T00:00:00,Ontario_12plus,85663,1182,0,0,13038032,.0066,.0001,.0000
253,2021-01-07T00:00:00,Undisclosed_or_missing,9,0,0,0,0,.0000,.0000,.0000
254,2021-01-08T00:00:00,12-17yrs,6,0,0,0,961857,.0000,.0000,.0000
255,2021-01-08T00:00:00,18-29yrs,8086,161,0,0,2454802,.0033,.0001,.0000
256,2021-01-08T00:00:00,30-39yrs,19201,403,0,0,2077137,.0092,.0002,.0000
257,2021-01-08T00:00:00,40-49yrs,19051,493,0,0,1855340,.0103,.0003,.0000
258,2021-01-08T00:00:00,50-59yrs,21269,593,0,0,2019276,.0105,.0003,.0000
259,2021-01-08T00:00:00,60-69yrs,17985,454,0,0,1813493,.0099,.0003,.0000
260,2021-01-08T00:00:00,70-79yrs,6286,78,0,0,1181151,.0053,.0001,.0000
261,2021-01-08T00:00:00,80+,10813,5,0,0,674976,.0160,.0000,.0000
262,2021-01-08T00:00:00,Adults_18plus,102691,2187,0,0,12076175,.0085,.0002,.0000
263,2021-01-08T00:00:00,Ontario_12plus,102697,2187,0,0,13038032,.0079,.0002,.0000
264,2021-01-08T00:00:00,Undisclosed_or_missing,9,0,0,0,0,.0000,.0000,.0000
265,2021-01-09T00:00:00,12-17yrs,6,1,0,0,961857,.0000,.0000,.0000
266,2021-01-09T00:00:00,18-29yrs,9358,217,0,0,2454802,.0038,.0001,.0000
267,2021-01-09T00:00:00,30-39yrs,22222,606,0,0,2077137,.0107,.0003,.0000
268,2021-01-09T00:00:00,40-49yrs,21995,705,0,0,1855340,.0119,.0004,.0000
269,2021-01-09T00:00:00,50-59yrs,24651,915,0,0,2019276,.0122,.0005,.0000
270,2021-01-09T00:00:00,60-69yrs,21059,682,0,0,1813493,.0116,.0004,.0000
271,2021-01-09T00:00:00,70-79yrs,7504,121,0,0,1181151,.0064,.0001,.0000
272,2021-01-09T00:00:00,80+,14332,7,0,0,674976,.0212,.0000,.0000
273,2021-01-09T00:00:00,Adults_18plus,121121,3253,0,0,12076175,.0100,.0003,.0000
274,2021-01-09T00:00:00,Ontario_12plus,121127,3254,0,0,13038032,.0093,.0002,.0000
275,2021-01-09T00:00:00,Undisclosed_or_missing,17,0,0,0,0,.0000,.0000,.0000
276,2021-01-10T00:00:00,12-17yrs,7,1,0,0,961857,.0000,.0000,.0000
277,2021-01-10T00:00:00,18-29yrs,10249,219,0,0,2454802,.0042,.0001,.0000
278,2021-01-10T00:00:00,30-39yrs,24219,626,0,0,2077137,.0117,.0003,.0000
279,2021-01-10T00:00:00,40-49yrs,23990,713,0,0,1855340,.0129,.0004,.0000
280,2021-01-10T00:00:00,50-59yrs,26702,921,0,0,2019276,.0132,.0005,.0000
281,2021-01-10T00:00:00,60-69yrs,23029,684,0,0,1813493,.0127,.0004,.0000
282,2021-01-10T00:00:00,70-79yrs,8363,121,0,0,1181151,.0071,.0001,.0000
283,2021-01-10T00:00:00,80+,15897,8,0,0,674976,.0236,.0000,.0000
284,2021-01-10T00:00:00,Adults_18plus,132449,3292,0,0,12076175,.0110,.0003,.0000
285,2021-01-10T00:00:00,Ontario_12plus,132456,3293,0,0,13038032,.0102,.0003,.0000
286,2021-01-10T00:00:00,Undisclosed_or_missing,17,0,0,0,0,.0000,.0000,.0000
287,2021-01-11T00:00:00,12-17yrs,8,1,0,0,961857,.0000,.0000,.0000
288,2021-01-11T00:00:00,18-29yrs,11123,223,0,0,2454802,.0045,.0001,.0000
289,2021-01-11T00:00:00,30-39yrs,26206,650,0,0,2077137,.0126,.0003,.0000
290,2021-01-11T00:00:00,40-49yrs,25990,722,0,0,1855340,.0140,.0004,.0000
291,2021-01-11T00:00:00,50-59yrs,28654,929,0,0,2019276,.0142,.0005,.0000
292,2021-01-11T00:00:00,60-69yrs,24902,688,0,0,1813493,.0137,.0004,.0000
293,2021-01-11T00:00:00,70-79yrs,9284,122,0,0,1181151,.0079,.0001,.0000
294,2021-01-11T00:00:00,80+,17955,8,0,0,674976,.0266,.0000,.0000
295,2021-01-11T00:00:00,Adults_18plus,144114,3342,0,0,12076175,.0119,.0003,.0000
296,2021-01-11T00:00:00,Ontario_12plus,144122,3343,0,0,13038032,.0111,.0003,.0000
297,2021-01-11T00:00:00,Undisclosed_or_missing,17,0,0,0,0,.0000,.0000,.0000
298,2021-01-12T00:00:00,12-17yrs,10,1,0,0,961857,.0000,.0000,.0000
